,,,,,24-MAY-2016,13:01:49,2199203,
,5.8992240E+00,Vdc,,
,5.8992210E+00,Vdc,,
,5.8999050E+00,Vdc,,
,5.8997180E+00,Vdc,,
,5.8993930E+00,Vdc,,
,5.9001260E+00,Vdc,,
,5.8995840E+00,Vdc,,
,5.9008250E+00,Vdc,,
,5.9003670E+00,Vdc,,
,5.9010870E+00,Vdc,,
,5.9005460E+00,Vdc,,
,5.9000510E+00,Vdc,,
,7.8534510E+00,Vdc,,
,7.8669770E+00,Vdc,,
,7.8678700E+00,Vdc,,
,7.8686680E+00,Vdc,,
,7.8694630E+00,Vdc,,
,7.8693770E+00,Vdc,,
,,,,,24-MAY-2016,13:10:13,
